@RELATION AirBnB

@ATTRIBUTE room_type STRING
@ATTRIBUTE neighborhood STRING
@ATTRIBUTE reviews INTEGER
@ATTRIBUTE overall_satisfaction REAL
@ATTRIBUTE accommodates INTEGER
@ATTRIBUTE bedrooms REAL
@ATTRIBUTE price REAL
@ATTRIBUTE latitude REAL
@ATTRIBUTE longitude REAL

@DATA
Entire home/apt,Ciutat Vella,4,4.5,4,2.0,80.0,41.384,2.180
Entire home/apt,Sants-Montjuïc,98,4.0,4,1.0,80.0,41.378,2.129
Entire home/apt,Gràcia,196,4.5,4,0.0,72.0,41.406,2.150
Entire home/apt,Horta-Guinardó,34,4.5,4,1.0,71.0,41.416,2.162
Entire home/apt,Eixample,62,4.0,2,1.0,74.0,41.382,2.153
Entire home/apt,Sant Martí,12,4.5,4,1.0,75.0,41.397,2.206
Entire home/apt,Sants-Montjuïc,167,5.0,4,1.0,72.0,41.374,2.166
Entire home/apt,Eixample,244,5.0,2,1.0,72.0,41.393,2.180
Entire home/apt,Eixample,114,4.5,6,3.0,72.0,41.378,2.158
Entire home/apt,Gràcia,125,4.5,5,3.0,78.0,41.407,2.158
Entire home/apt,Eixample,44,4.5,2,1.0,65.0,41.383,2.153
Entire home/apt,Sarrià-Sant Gervasi,14,4.0,2,1.0,72.0,41.411,2.141
Entire home/apt,Sants-Montjuïc,56,4.5,8,2.0,71.0,41.373,2.125
Entire home/apt,Eixample,84,5.0,5,2.0,72.0,41.378,2.149
Entire home/apt,Sarrià-Sant Gervasi,65,4.0,4,0.0,75.0,41.393,2.144
Entire home/apt,Eixample,200,5.0,4,2.0,71.0,41.408,2.173
Entire home/apt,Ciutat Vella,116,4.5,4,1.0,72.0,41.389,2.177
Entire home/apt,Sants-Montjuïc,5,5.0,2,1.0,78.0,41.380,2.139
Entire home/apt,Eixample,24,4.5,2,0.0,78.0,41.408,2.176
Entire home/apt,Eixample,183,4.5,4,1.0,78.0,41.393,2.179
Entire home/apt,Ciutat Vella,32,4.5,2,1.0,70.0,41.377,2.172
Entire home/apt,Ciutat Vella,23,3.5,2,1.0,79.0,41.379,2.164
Entire home/apt,Eixample,37,4.0,2,1.0,73.0,41.381,2.155
Entire home/apt,Sant Martí,13,4.0,6,3.0,66.0,41.414,2.216
Entire home/apt,Gràcia,21,3.5,4,1.0,66.0,41.402,2.156
Entire home/apt,Les Corts,125,5.0,2,0.0,72.0,41.376,2.122
Entire home/apt,Eixample,3,5.0,2,1.0,73.0,41.382,2.162
Entire home/apt,Sants-Montjuïc,4,4.5,2,1.0,72.0,41.379,2.134
Entire home/apt,Ciutat Vella,48,4.5,2,0.0,72.0,41.380,2.169
Entire home/apt,Sants-Montjuïc,178,4.5,3,1.0,72.0,41.373,2.169
Entire home/apt,Sants-Montjuïc,110,4.5,5,3.0,82.0,41.382,2.140
Entire home/apt,Eixample,99,4.5,3,1.0,78.0,41.388,2.162
Entire home/apt,Eixample,24,4.5,2,1.0,72.0,41.378,2.160
Entire home/apt,Gràcia,259,4.5,4,0.0,78.0,41.406,2.151
Entire home/apt,Gràcia,44,4.5,3,1.0,66.0,41.407,2.159
Entire home/apt,Sant Andreu,32,4.5,3,0.0,75.0,41.423,2.190
Entire home/apt,Ciutat Vella,8,5.0,2,1.0,81.0,41.380,2.166
Entire home/apt,Sant Martí,113,4.5,5,2.0,67.0,41.404,2.203
Entire home/apt,Sants-Montjuïc,143,4.5,3,1.0,79.0,41.371,2.134
Entire home/apt,Sants-Montjuïc,186,4.5,3,1.0,78.0,41.371,2.162
Entire home/apt,Eixample,14,4.0,3,2.0,70.0,41.387,2.155
Entire home/apt,Eixample,109,5.0,5,2.0,78.0,41.404,2.172
Entire home/apt,Gràcia,105,5.0,2,0.0,78.0,41.412,2.155
Entire home/apt,Ciutat Vella,37,4.5,4,1.0,72.0,41.376,2.172
Entire home/apt,Eixample,75,4.5,4,2.0,60.0,41.395,2.174
Entire home/apt,Sant Martí,41,4.5,4,2.0,59.0,41.396,2.191
Entire home/apt,Les Corts,15,4.5,2,0.0,60.0,41.376,2.122
Entire home/apt,Sants-Montjuïc,47,3.5,3,2.0,49.0,41.376,2.143
Entire home/apt,Sants-Montjuïc,144,4.0,4,2.0,42.0,41.373,2.160
Entire home/apt,Sants-Montjuïc,104,5.0,3,1.0,54.0,41.374,2.124
Entire home/apt,Nou Barris,138,4.5,2,0.0,60.0,41.428,2.169
Entire home/apt,Sants-Montjuïc,20,4.0,4,2.0,60.0,41.371,2.164
Entire home/apt,Sants-Montjuïc,5,4.5,1,1.0,60.0,41.375,2.146
Entire home/apt,Sants-Montjuïc,35,4.5,6,3.0,63.0,41.368,2.142
Entire home/apt,Sant Martí,74,5.0,4,1.0,75.0,41.400,2.195
Entire home/apt,Sant Martí,135,4.5,4,2.0,70.0,41.396,2.192
Entire home/apt,Sants-Montjuïc,114,4.5,6,3.0,66.0,41.377,2.143
Entire home/apt,Eixample,12,4.5,6,3.0,81.0,41.392,2.151
Entire home/apt,Gràcia,125,4.5,6,3.0,71.0,41.404,2.165
Entire home/apt,Eixample,63,4.5,4,0.0,66.0,41.386,2.151
Entire home/apt,Ciutat Vella,110,4.5,2,0.0,72.0,41.386,2.181
Entire home/apt,Sant Martí,169,4.5,4,2.0,70.0,41.397,2.192
Entire home/apt,Ciutat Vella,3,4.5,4,1.0,58.0,41.377,2.166
Entire home/apt,Sant Martí,10,3.5,3,0.0,46.0,41.414,2.216
Entire home/apt,Sant Martí,45,3.5,6,3.0,60.0,41.422,2.205
Entire home/apt,Sant Martí,3,5.0,5,3.0,60.0,41.407,2.187
Entire home/apt,Sants-Montjuïc,20,4.5,4,2.0,54.0,41.373,2.132
Entire home/apt,Sant Andreu,86,4.0,3,1.0,54.0,41.425,2.185
Entire home/apt,Ciutat Vella,38,4.5,4,2.0,48.0,41.379,2.176
Entire home/apt,Sants-Montjuïc,70,4.5,2,1.0,48.0,41.369,2.163
Entire home/apt,Ciutat Vella,47,4.5,4,2.0,59.0,41.379,2.170
Entire home/apt,Ciutat Vella,18,4.5,2,1.0,54.0,41.379,2.179
Entire home/apt,Ciutat Vella,33,4.5,4,1.0,48.0,41.381,2.176
Entire home/apt,Sants-Montjuïc,12,4.5,5,3.0,60.0,41.375,2.122
Entire home/apt,Sants-Montjuïc,25,4.5,2,1.0,60.0,41.360,2.137
Entire home/apt,Ciutat Vella,61,4.5,2,1.0,60.0,41.376,2.168
Entire home/apt,Sants-Montjuïc,43,4.5,4,3.0,54.0,41.372,2.164
Entire home/apt,Sants-Montjuïc,116,4.5,3,0.0,46.0,41.374,2.139
Entire home/apt,Sants-Montjuïc,72,5.0,6,2.0,60.0,41.375,2.126
Entire home/apt,Eixample,43,4.5,4,1.0,45.0,41.386,2.148
Entire home/apt,Ciutat Vella,6,4.5,4,2.0,48.0,41.377,2.167
Entire home/apt,Sants-Montjuïc,128,4.5,3,0.0,46.0,41.371,2.166
Entire home/apt,Eixample,6,4.5,2,1.0,60.0,41.383,2.151
Entire home/apt,Horta-Guinardó,62,4.5,2,1.0,60.0,41.421,2.172
Entire home/apt,Sants-Montjuïc,21,4.0,2,1.0,50.0,41.376,2.146
Entire home/apt,Les Corts,180,5.0,4,1.0,58.0,41.376,2.122
Entire home/apt,Ciutat Vella,12,4.5,2,1.0,60.0,41.384,2.174
Entire home/apt,Sant Martí,64,4.0,4,2.0,60.0,41.414,2.217
Entire home/apt,Sants-Montjuïc,14,4.5,3,1.0,60.0,41.375,2.140
Entire home/apt,Eixample,4,3.5,3,1.0,58.0,41.380,2.145
Entire home/apt,Sant Martí,128,4.5,5,3.0,44.0,41.416,2.211
Entire home/apt,Sant Martí,4,4.5,2,1.0,54.0,41.414,2.179
Entire home/apt,Sant Andreu,163,4.5,4,1.0,44.0,41.429,2.191
Private room,Eixample,13,4.5,4,1.0,83.0,41.381,2.161
Private room,Ciutat Vella,17,4.5,2,1.0,90.0,41.383,2.170
Private room,Eixample,3,3.5,2,1.0,89.0,41.387,2.171
Private room,Eixample,44,4.5,2,1.0,71.0,41.382,2.160
Private room,Nou Barris,5,4.5,2,1.0,63.0,41.431,2.180
Private room,Ciutat Vella,12,5.0,2,1.0,60.0,41.386,2.177
Private room,Ciutat Vella,50,4.5,2,1.0,60.0,41.386,2.176
Private room,Ciutat Vella,4,4.5,2,1.0,60.0,41.387,2.177
Private room,Sants-Montjuïc,11,3.5,2,1.0,50.0,41.380,2.133
Private room,Sants-Montjuïc,8,4.0,2,1.0,54.0,41.378,2.134
Private room,Eixample,6,4.5,3,1.0,36.0,41.376,2.155
Private room,Eixample,8,4.5,2,1.0,38.0,41.394,2.171
Private room,Gràcia,3,5.0,12,1.0,490.0,41.412,2.156
Private room,Sant Martí,15,4.0,10,3.0,309.0,41.406,2.195
Private room,Eixample,9,4.0,12,1.0,361.0,41.391,2.175
Private room,Eixample,87,4.5,14,2.0,384.0,41.378,2.154
Private room,Eixample,80,4.5,10,3.0,260.0,41.377,2.154
Private room,Ciutat Vella,4,5.0,4,2.0,276.0,41.390,2.187
Private room,Sant Andreu,5,5.0,2,1.0,240.0,41.420,2.181
Private room,Sarrià-Sant Gervasi,26,5.0,5,2.0,216.0,41.404,2.146
Private room,Ciutat Vella,4,4.5,7,2.0,265.0,41.385,2.180
Private room,Gràcia,168,5.0,8,4.0,240.0,41.410,2.151
Private room,Eixample,32,5.0,5,3.0,195.0,41.398,2.179
Private room,Ciutat Vella,3,4.0,2,1.0,144.0,41.382,2.178
Private room,Ciutat Vella,61,4.5,8,3.0,180.0,41.384,2.179
Private room,Eixample,54,4.5,2,1.0,150.0,41.382,2.162
Private room,Ciutat Vella,4,5.0,4,2.0,157.0,41.377,2.172
Private room,Sarrià-Sant Gervasi,15,5.0,4,3.0,157.0,41.392,2.120
Private room,Ciutat Vella,3,3.0,3,1.0,180.0,41.378,2.177
Private room,Eixample,3,4.5,2,1.0,180.0,41.399,2.171
Private room,Ciutat Vella,12,4.5,4,2.0,157.0,41.384,2.172
Entire home/apt,Les Corts,239,5.0,2,0.0,78.0,41.377,2.120
Entire home/apt,Sarrià-Sant Gervasi,56,4.5,2,0.0,72.0,41.408,2.144
Entire home/apt,Gràcia,29,4.5,8,3.0,72.0,41.404,2.157
Entire home/apt,Sarrià-Sant Gervasi,16,4.0,3,1.0,71.0,41.396,2.144
Entire home/apt,Sant Martí,130,4.5,4,1.0,72.0,41.412,2.221
Entire home/apt,Sants-Montjuïc,13,4.5,2,0.0,72.0,41.373,2.156
Entire home/apt,Eixample,15,4.0,3,1.0,72.0,41.392,2.160
Entire home/apt,Eixample,8,4.5,3,1.0,78.0,41.401,2.176
Private room,Eixample,6,5.0,2,2.0,174.0,41.393,2.179
Private room,Ciutat Vella,4,5.0,3,1.0,173.0,41.381,2.178
Private room,Sant Martí,5,4.0,6,3.0,162.0,41.394,2.201
Private room,Sants-Montjuïc,3,3.5,3,1.0,147.0,41.373,2.168
Private room,Eixample,3,4.5,4,2.0,168.0,41.396,2.178
Private room,Eixample,11,5.0,4,1.0,144.0,41.389,2.175
Private room,Ciutat Vella,4,4.5,2,1.0,180.0,41.378,2.174
Private room,Sarrià-Sant Gervasi,15,5.0,5,2.0,180.0,41.399,2.152
Private room,Sants-Montjuïc,12,4.0,7,1.0,150.0,41.372,2.168
Private room,Sarrià-Sant Gervasi,6,4.5,6,4.0,168.0,41.410,2.144
Private room,Eixample,4,5.0,2,1.0,180.0,41.388,2.169
Private room,Eixample,6,4.5,3,1.0,162.0,41.394,2.158
Private room,Ciutat Vella,11,5.0,4,2.0,157.0,41.384,2.171
Private room,Sant Martí,14,5.0,6,1.0,157.0,41.396,2.200
Private room,Eixample,22,5.0,2,1.0,126.0,41.392,2.159
Private room,Ciutat Vella,8,4.5,4,1.0,131.0,41.384,2.174
Private room,Ciutat Vella,18,5.0,2,1.0,144.0,41.379,2.172
Private room,Eixample,3,4.5,2,1.0,132.0,41.393,2.171
Private room,Sant Martí,19,5.0,2,1.0,126.0,41.387,2.197
Private room,Ciutat Vella,28,4.5,2,1.0,132.0,41.384,2.179
Private room,Eixample,9,4.5,2,1.0,144.0,41.392,2.159
Private room,Ciutat Vella,3,5.0,5,2.0,142.0,41.385,2.176
Private room,Horta-Guinardó,9,4.5,6,1.0,137.0,41.410,2.165
Private room,Gràcia,12,5.0,2,1.0,132.0,41.400,2.158
Private room,Eixample,17,4.5,4,1.0,135.0,41.391,2.164
Private room,Eixample,3,4.0,3,1.0,121.0,41.404,2.172
Private room,Eixample,17,5.0,4,2.0,121.0,41.398,2.174
Private room,Sants-Montjuïc,4,4.5,3,1.0,108.0,41.372,2.142
Private room,Ciutat Vella,3,5.0,2,1.0,108.0,41.383,2.168
Private room,Eixample,7,5.0,2,1.0,121.0,41.400,2.172
Private room,Sant Martí,3,5.0,2,1.0,108.0,41.402,2.209
Private room,Eixample,30,4.5,1,1.0,121.0,41.390,2.155
Private room,Ciutat Vella,3,4.0,2,1.0,107.0,41.381,2.176
Private room,Eixample,32,5.0,4,1.0,114.0,41.399,2.169
Private room,Eixample,122,4.5,4,2.0,108.0,41.403,2.176
Private room,Sarrià-Sant Gervasi,5,4.5,2,1.0,121.0,41.395,2.150
Private room,Sant Martí,5,3.0,4,1.0,121.0,41.397,2.199
Private room,Ciutat Vella,8,5.0,2,1.0,118.0,41.385,2.166
Private room,Eixample,3,5.0,2,1.0,121.0,41.388,2.163
Private room,Eixample,6,5.0,3,1.0,121.0,41.384,2.162
Private room,Ciutat Vella,40,4.5,2,1.0,107.0,41.385,2.181
Private room,Ciutat Vella,10,5.0,2,1.0,114.0,41.386,2.181
Private room,Sant Martí,4,5.0,4,1.0,121.0,41.408,2.184
Private room,Ciutat Vella,10,4.5,2,1.0,114.0,41.386,2.180
Private room,Eixample,8,4.5,3,1.0,118.0,41.384,2.162
Private room,Sant Martí,4,5.0,2,1.0,121.0,41.401,2.193
Private room,Sant Martí,87,4.5,6,3.0,121.0,41.400,2.195
Private room,Eixample,8,5.0,2,1.0,107.0,41.406,2.174
Private room,Ciutat Vella,4,4.5,2,1.0,107.0,41.379,2.177
Private room,Eixample,10,4.5,4,1.0,108.0,41.391,2.177
Private room,Sants-Montjuïc,8,4.5,4,1.0,108.0,41.371,2.156
Private room,Ciutat Vella,70,4.5,2,1.0,104.0,41.380,2.192
Private room,Les Corts,10,4.5,3,2.0,106.0,41.388,2.142
Entire home/apt,Ciutat Vella,177,4.5,2,1.0,42.0,41.385,2.180
Entire home/apt,Ciutat Vella,7,4.5,2,0.0,60.0,41.386,2.180
Entire home/apt,Gràcia,7,4.0,2,1.0,60.0,41.402,2.152
Entire home/apt,Eixample,68,4.5,2,1.0,59.0,41.383,2.153
Entire home/apt,Eixample,57,3.5,2,1.0,54.0,41.382,2.153
Entire home/apt,Sants-Montjuïc,121,4.5,2,1.0,60.0,41.371,2.159
Entire home/apt,Nou Barris,119,4.5,2,0.0,42.0,41.444,2.185
Entire home/apt,Eixample,5,4.0,3,1.0,59.0,41.410,2.174
Entire home/apt,Sarrià-Sant Gervasi,111,4.5,2,1.0,60.0,41.407,2.145
Entire home/apt,Eixample,21,4.0,3,1.0,60.0,41.391,2.160
Entire home/apt,Sant Martí,35,4.5,2,0.0,60.0,41.412,2.188
Entire home/apt,Eixample,29,3.5,2,1.0,56.0,41.381,2.160
Entire home/apt,Horta-Guinardó,100,4.5,2,0.0,57.0,41.421,2.161
Entire home/apt,Ciutat Vella,51,4.0,3,2.0,54.0,41.385,2.177
Entire home/apt,Ciutat Vella,63,4.5,2,1.0,59.0,41.378,2.174
Entire home/apt,Eixample,135,4.5,2,2.0,61.0,41.381,2.156
Entire home/apt,Eixample,207,5.0,3,1.0,59.0,41.410,2.173
Entire home/apt,Gràcia,74,4.5,4,1.0,61.0,41.400,2.156
Entire home/apt,Eixample,77,4.5,1,1.0,48.0,41.380,2.157
Entire home/apt,Eixample,177,4.5,3,2.0,54.0,41.401,2.184
Entire home/apt,Nou Barris,8,4.5,2,1.0,54.0,41.440,2.178
Entire home/apt,Sarrià-Sant Gervasi,3,4.5,4,1.0,59.0,41.396,2.144
Entire home/apt,Ciutat Vella,81,4.0,2,0.0,60.0,41.381,2.180
Entire home/apt,Ciutat Vella,21,4.5,4,1.0,59.0,41.386,2.176
Entire home/apt,Ciutat Vella,86,4.5,2,1.0,48.0,41.382,2.182
Entire home/apt,Sants-Montjuïc,30,4.5,4,2.0,60.0,41.372,2.159
Entire home/apt,Ciutat Vella,11,5.0,3,1.0,54.0,41.385,2.178
Entire home/apt,Les Corts,142,4.0,2,0.0,53.0,41.383,2.139
Entire home/apt,Nou Barris,88,4.5,2,1.0,50.0,41.446,2.186
Entire home/apt,Sants-Montjuïc,77,5.0,8,3.0,46.0,41.371,2.147
Entire home/apt,Eixample,12,4.5,2,1.0,52.0,41.400,2.171
Entire home/apt,Les Corts,128,4.5,2,0.0,54.0,41.378,2.125
Entire home/apt,Eixample,60,4.5,1,0.0,49.0,41.382,2.155
Entire home/apt,Ciutat Vella,23,4.0,4,1.0,52.0,41.379,2.166
Entire home/apt,Eixample,21,4.5,4,2.0,41.0,41.376,2.156
Entire home/apt,Gràcia,6,5.0,4,2.0,32.0,41.398,2.157
Entire home/apt,Horta-Guinardó,22,5.0,4,1.0,35.0,41.422,2.152
Entire home/apt,Eixample,14,5.0,4,2.0,32.0,41.396,2.177
Entire home/apt,Horta-Guinardó,26,4.0,5,3.0,36.0,41.426,2.155
Entire home/apt,Gràcia,20,4.5,5,3.0,36.0,41.408,2.165
Entire home/apt,Eixample,184,4.5,2,1.0,39.0,41.395,2.180
Entire home/apt,Ciutat Vella,18,4.0,2,1.0,29.0,41.379,2.177
Entire home/apt,Eixample,5,5.0,1,1.0,24.0,41.381,2.157
Entire home/apt,Sants-Montjuïc,120,4.5,6,2.0,36.0,41.374,2.161
Private room,Eixample,4,5.0,8,1.0,337.0,41.390,2.176
Private room,Ciutat Vella,27,4.5,3,1.0,102.0,41.383,2.173
Private room,Eixample,10,4.5,3,1.0,95.0,41.379,2.162
Private room,Ciutat Vella,76,4.5,4,1.0,83.0,41.384,2.171
Private room,Eixample,16,4.5,3,1.0,85.0,41.381,2.159
Private room,Eixample,12,5.0,4,1.0,65.0,41.396,2.165
Private room,Ciutat Vella,15,4.5,3,1.0,72.0,41.380,2.166
Private room,Sants-Montjuïc,9,4.5,3,1.0,54.0,41.373,2.159
Private room,Ciutat Vella,16,4.5,3,1.0,61.0,41.382,2.166
Private room,Gràcia,3,4.5,10,1.0,301.0,41.411,2.155
Private room,Eixample,4,4.5,2,1.0,229.0,41.393,2.151
Private room,Sarrià-Sant Gervasi,9,4.5,4,1.0,150.0,41.399,2.147
Private room,Ciutat Vella,32,5.0,4,1.0,150.0,41.377,2.189
Private room,Ciutat Vella,32,4.5,4,2.0,165.0,41.387,2.179
Private room,Ciutat Vella,19,5.0,4,1.0,132.0,41.383,2.173
Private room,Eixample,16,5.0,2,1.0,138.0,41.381,2.150
Private room,Ciutat Vella,28,4.5,2,1.0,117.0,41.382,2.178
Private room,Ciutat Vella,13,4.5,2,2.0,87.0,41.379,2.167
Private room,Sant Andreu,3,5.0,1,1.0,121.0,41.432,2.185
Private room,Ciutat Vella,7,4.5,2,1.0,121.0,41.380,2.177
Private room,Eixample,15,5.0,2,1.0,121.0,41.378,2.154
Private room,Eixample,5,5.0,2,1.0,111.0,41.387,2.165
Private room,Ciutat Vella,55,4.5,2,1.0,104.0,41.382,2.164
Private room,Ciutat Vella,5,5.0,2,1.0,84.0,41.380,2.164
Private room,Les Corts,19,5.0,2,1.0,90.0,41.386,2.108
Private room,Sants-Montjuïc,4,4.5,2,1.0,96.0,41.376,2.124
Private room,Sants-Montjuïc,4,5.0,2,1.0,87.0,41.371,2.144
Private room,Sarrià-Sant Gervasi,6,5.0,4,0.0,102.0,41.413,2.112
Private room,Sants-Montjuïc,3,5.0,7,2.0,90.0,41.382,2.138
Private room,Sants-Montjuïc,13,4.5,6,1.0,97.0,41.374,2.143
Private room,Sants-Montjuïc,4,4.5,2,1.0,96.0,41.378,2.137
Private room,Sants-Montjuïc,11,4.0,3,1.0,84.0,41.369,2.144
Private room,Gràcia,30,4.5,4,1.0,90.0,41.409,2.158
Private room,Sants-Montjuïc,5,4.0,2,1.0,94.0,41.377,2.135
Private room,Eixample,93,5.0,4,1.0,101.0,41.381,2.156
Private room,Sants-Montjuïc,5,4.0,2,1.0,84.0,41.370,2.145
Private room,Ciutat Vella,4,5.0,2,1.0,96.0,41.376,2.174
Private room,Sants-Montjuïc,10,4.0,2,1.0,96.0,41.374,2.165
Private room,Ciutat Vella,31,5.0,2,1.0,90.0,41.376,2.166
Private room,Sants-Montjuïc,5,5.0,2,1.0,84.0,41.374,2.155
Private room,Eixample,15,5.0,2,1.0,84.0,41.378,2.149
Private room,Eixample,22,5.0,1,1.0,90.0,41.378,2.158
Private room,Ciutat Vella,17,4.5,4,1.0,87.0,41.376,2.173
Private room,Sants-Montjuïc,3,5.0,2,1.0,90.0,41.374,2.169
Private room,Eixample,6,4.5,2,1.0,84.0,41.393,2.164
Private room,Ciutat Vella,8,4.5,3,1.0,90.0,41.386,2.181
Private room,Eixample,65,4.5,7,1.0,92.0,41.376,2.151
Private room,Eixample,14,5.0,4,2.0,102.0,41.375,2.166
Private room,Ciutat Vella,95,5.0,2,1.0,84.0,41.375,2.170
Private room,Sants-Montjuïc,27,4.5,2,1.0,84.0,41.373,2.164
Private room,Ciutat Vella,239,5.0,2,1.0,96.0,41.381,2.175
Private room,Eixample,3,4.5,2,1.0,84.0,41.395,2.159
Private room,Eixample,22,5.0,2,1.0,96.0,41.382,2.156
Private room,Eixample,26,4.5,5,1.0,84.0,41.386,2.155
Private room,Eixample,4,5.0,3,2.0,90.0,41.394,2.157
Private room,Eixample,46,5.0,2,1.0,96.0,41.393,2.156
Private room,Eixample,3,5.0,2,2.0,90.0,41.393,2.159
Private room,Ciutat Vella,14,3.0,3,1.0,96.0,41.376,2.173
Private room,Eixample,45,5.0,2,1.0,84.0,41.385,2.161
Private room,Ciutat Vella,12,4.5,4,1.0,90.0,41.378,2.165
Private room,Ciutat Vella,5,4.5,2,1.0,102.0,41.379,2.167
Private room,Ciutat Vella,15,4.5,2,1.0,96.0,41.376,2.168
Private room,Ciutat Vella,4,5.0,2,1.0,96.0,41.376,2.166
Private room,Ciutat Vella,17,4.5,4,1.0,84.0,41.379,2.178
Private room,Ciutat Vella,5,4.5,2,1.0,96.0,41.381,2.174
Private room,Ciutat Vella,50,5.0,2,1.0,84.0,41.379,2.165
Private room,Ciutat Vella,19,5.0,4,1.0,96.0,41.387,2.173
Private room,Ciutat Vella,11,5.0,2,1.0,84.0,41.379,2.168
Private room,Ciutat Vella,18,5.0,2,2.0,84.0,41.379,2.165
Private room,Eixample,8,5.0,4,1.0,152.0,41.392,2.166
Private room,Eixample,13,4.5,6,2.0,174.0,41.388,2.155
Private room,Ciutat Vella,10,5.0,4,1.0,165.0,41.384,2.181
Private room,Eixample,3,3.5,10,1.0,168.0,41.396,2.168
Private room,Gràcia,10,4.5,5,2.0,157.0,41.404,2.158
Private room,Ciutat Vella,4,4.5,3,1.0,180.0,41.382,2.172
Private room,Ciutat Vella,18,4.5,4,2.0,168.0,41.385,2.178
Private room,Eixample,28,4.5,3,1.0,129.0,41.396,2.166
Private room,Eixample,10,4.0,3,1.0,144.0,41.396,2.165
Private room,Sants-Montjuïc,19,5.0,2,1.0,132.0,41.374,2.149
Private room,Ciutat Vella,32,5.0,3,1.0,132.0,41.384,2.179
Private room,Eixample,22,5.0,3,2.0,128.0,41.393,2.168
Private room,Eixample,24,5.0,3,1.0,144.0,41.389,2.175
Private room,Les Corts,6,5.0,4,2.0,144.0,41.386,2.109
Private room,Eixample,3,4.5,2,1.0,126.0,41.394,2.164
Private room,Ciutat Vella,30,4.5,2,1.0,144.0,41.388,2.180
Private room,Ciutat Vella,75,4.5,4,2.0,84.0,41.381,2.167
Private room,Ciutat Vella,27,3.5,3,1.0,90.0,41.381,2.169
Private room,Ciutat Vella,17,4.0,2,1.0,90.0,41.379,2.177
Private room,Ciutat Vella,3,4.5,2,1.0,90.0,41.382,2.166
Private room,Ciutat Vella,6,4.0,4,1.0,96.0,41.379,2.173
Private room,Ciutat Vella,152,4.5,2,1.0,90.0,41.382,2.175
Private room,Ciutat Vella,114,5.0,2,1.0,96.0,41.379,2.176
Private room,Gràcia,3,3.0,3,1.0,84.0,41.401,2.152
Private room,Eixample,5,4.5,4,1.0,84.0,41.396,2.172
Private room,Ciutat Vella,3,5.0,2,1.0,84.0,41.386,2.174
Private room,Eixample,6,5.0,2,1.0,90.0,41.392,2.170
Private room,Ciutat Vella,4,3.0,2,1.0,84.0,41.388,2.174
Private room,Eixample,4,5.0,1,1.0,84.0,41.395,2.168
Private room,Eixample,26,4.5,6,1.0,102.0,41.409,2.176
Private room,Eixample,5,4.5,2,1.0,89.0,41.391,2.158
Private room,Ciutat Vella,45,4.5,2,1.0,84.0,41.382,2.164
Private room,Eixample,3,5.0,2,1.0,102.0,41.392,2.148
Private room,Ciutat Vella,44,5.0,3,1.0,92.0,41.384,2.168
Private room,Gràcia,13,5.0,2,1.0,96.0,41.398,2.157
Private room,Gràcia,11,4.5,2,1.0,84.0,41.400,2.161
Private room,Sarrià-Sant Gervasi,45,5.0,2,1.0,84.0,41.400,2.147
Private room,Sarrià-Sant Gervasi,5,5.0,2,1.0,90.0,41.409,2.143
Private room,Gràcia,38,5.0,2,1.0,84.0,41.402,2.165
Private room,Horta-Guinardó,27,4.5,5,1.0,84.0,41.409,2.169
Private room,Eixample,14,5.0,2,1.0,101.0,41.399,2.168
Private room,Gràcia,5,4.5,2,1.0,90.0,41.399,2.160
Private room,Gràcia,10,4.5,2,1.0,84.0,41.405,2.164
Private room,Horta-Guinardó,3,4.5,2,1.0,96.0,41.417,2.160
Private room,Eixample,5,5.0,2,1.0,102.0,41.408,2.173
Private room,Gràcia,24,4.5,3,1.0,84.0,41.402,2.165
Private room,Ciutat Vella,9,5.0,2,1.0,96.0,41.388,2.177
Private room,Ciutat Vella,27,5.0,2,1.0,84.0,41.386,2.177
Private room,Ciutat Vella,52,4.5,2,1.0,84.0,41.379,2.177
Private room,Eixample,48,4.5,2,1.0,90.0,41.376,2.158
Private room,Ciutat Vella,40,5.0,3,1.0,96.0,41.381,2.170
Private room,Gràcia,14,5.0,2,1.0,94.0,41.398,2.153
Private room,Ciutat Vella,61,4.5,2,1.0,84.0,41.379,2.176
Private room,Gràcia,3,5.0,2,1.0,84.0,41.401,2.161
Private room,Ciutat Vella,18,5.0,2,1.0,84.0,41.379,2.187
Private room,Ciutat Vella,6,4.5,3,1.0,84.0,41.382,2.180
Private room,Ciutat Vella,43,5.0,4,2.0,102.0,41.384,2.179
Private room,Ciutat Vella,12,4.5,2,1.0,89.0,41.384,2.182
Private room,Ciutat Vella,5,5.0,2,1.0,84.0,41.382,2.189
Private room,Ciutat Vella,17,5.0,2,1.0,84.0,41.384,2.179
Private room,Eixample,77,4.5,2,1.0,102.0,41.397,2.184
Private room,Ciutat Vella,4,5.0,2,2.0,84.0,41.386,2.178
Private room,Sant Martí,9,5.0,2,1.0,87.0,41.408,2.188
Private room,Ciutat Vella,3,4.5,2,1.0,90.0,41.385,2.180
Private room,Ciutat Vella,12,5.0,2,1.0,103.0,41.382,2.182
Private room,Ciutat Vella,3,5.0,2,1.0,96.0,41.378,2.191
Private room,Eixample,3,5.0,2,1.0,96.0,41.391,2.179
Private room,Eixample,6,4.5,2,1.0,84.0,41.404,2.181
Private room,Ciutat Vella,123,5.0,2,1.0,84.0,41.387,2.182
Private room,Ciutat Vella,42,4.5,3,1.0,102.0,41.384,2.181
