@RELATION AirBnB

@ATTRIBUTE room_type {'Shared room','Entire home/apt','Private room'}
@ATTRIBUTE neighborhood {'Eixample','Sants-Montjuïc','Sant Martí','Ciutat Vella','Les Corts','Horta-Guinardó','Nou Barris','Gràcia','Sarrià-Sant Gervasi','Sant Andreu'}
@ATTRIBUTE reviews INTEGER
@ATTRIBUTE overall_satisfaction {1,2,3,4,5}
@ATTRIBUTE accommodates INTEGER
@ATTRIBUTE bedrooms INTEGER
@ATTRIBUTE price INTEGER
@ATTRIBUTE latitude INTEGER
@ATTRIBUTE longitude INTEGER

@DATA
'Private room','Eixample',8,5,3,1,90,41,2
'Private room','Ciutat Vella',137,5,2,1,90,41,2
'Private room','Eixample',63,5,4,1,95,41,2
'Private room','Eixample',9,4,6,3,95,41,2
'Private room','Eixample',116,4,2,1,90,41,2
'Private room','Eixample',85,5,2,1,96,41,2
'Private room','Ciutat Vella',3,4,4,1,96,41,2
'Private room','Ciutat Vella',29,4,2,1,96,41,2
'Private room','Ciutat Vella',10,5,2,1,96,41,2
'Private room','Ciutat Vella',113,4,2,1,92,41,2
'Private room','Eixample',8,5,2,1,84,41,2
'Private room','Ciutat Vella',3,5,2,1,96,41,2
'Private room','Ciutat Vella',40,4,2,1,93,41,2
'Private room','Eixample',13,4,2,1,96,41,2
'Private room','Eixample',6,5,2,1,94,41,2
'Private room','Sarrià-Sant Gervasi',12,5,2,1,84,41,2
'Private room','Sarrià-Sant Gervasi',28,5,2,1,96,41,2
'Private room','Sant Martí',22,5,2,1,92,41,2
'Private room','Ciutat Vella',8,5,2,0,96,41,2
'Private room','Ciutat Vella',43,4,2,1,90,41,2
'Private room','Horta-Guinardó',11,5,4,2,96,41,2
'Private room','Ciutat Vella',17,5,2,1,102,41,2
'Private room','Eixample',14,5,2,1,96,41,2
'Private room','Eixample',99,4,2,1,96,41,2
'Private room','Eixample',21,4,2,1,96,41,2
'Private room','Eixample',9,3,2,1,72,41,2
'Private room','Eixample',6,3,2,1,74,41,2
'Private room','Ciutat Vella',15,5,2,1,72,41,2
'Private room','Eixample',19,4,2,1,77,41,2
'Private room','Eixample',4,4,2,1,77,41,2
'Private room','Eixample',3,5,2,1,72,41,2
'Private room','Ciutat Vella',37,4,3,1,84,41,2
'Private room','Ciutat Vella',4,4,2,1,96,41,2
'Private room','Eixample',3,4,2,1,96,41,2
'Private room','Ciutat Vella',9,4,2,1,102,41,2
'Private room','Gràcia',9,5,2,1,84,41,2
'Private room','Ciutat Vella',20,5,2,1,72,41,2
'Private room','Sants-Montjuïc',10,4,2,1,77,41,2
'Private room','Ciutat Vella',8,5,2,1,80,41,2
'Private room','Ciutat Vella',34,5,2,1,78,41,2
'Private room','Ciutat Vella',3,5,2,1,78,41,2
'Private room','Sarrià-Sant Gervasi',152,4,4,1,64,41,2
'Private room','Sants-Montjuïc',28,4,3,1,72,41,2
'Private room','Sants-Montjuïc',5,5,2,1,78,41,2
'Private room','Sants-Montjuïc',16,5,2,1,66,41,2
'Private room','Sants-Montjuïc',74,4,3,1,64,41,2
'Private room','Ciutat Vella',46,4,2,1,66,41,2
'Private room','Les Corts',26,5,2,1,82,41,2
'Private room','Les Corts',19,4,4,1,72,41,2
'Private room','Les Corts',22,4,2,1,78,41,2
'Private room','Sants-Montjuïc',5,4,2,1,72,41,2
'Private room','Les Corts',7,5,3,1,72,41,2
'Private room','Les Corts',75,5,2,1,79,41,2
'Private room','Ciutat Vella',36,4,1,1,72,41,2
'Private room','Eixample',47,4,2,1,68,41,2
'Private room','Sarrià-Sant Gervasi',34,4,2,1,72,41,2
'Private room','Sarrià-Sant Gervasi',7,5,2,1,66,41,2
'Private room','Les Corts',7,4,2,1,82,41,2
'Private room','Sarrià-Sant Gervasi',6,4,2,1,78,41,2
'Private room','Sants-Montjuïc',5,5,2,1,79,41,2
'Private room','Les Corts',4,5,1,1,66,41,2
'Private room','Les Corts',33,4,3,1,78,41,2
'Private room','Sants-Montjuïc',5,5,2,1,63,41,2
'Private room','Les Corts',3,5,2,1,72,41,2
'Private room','Les Corts',27,5,2,1,81,41,2
'Private room','Sants-Montjuïc',68,5,2,1,81,41,2
'Private room','Sarrià-Sant Gervasi',10,5,2,1,78,41,2
'Private room','Sants-Montjuïc',12,4,5,1,72,41,2
'Private room','Eixample',10,5,2,1,63,41,2
'Private room','Sants-Montjuïc',11,4,1,1,66,41,2
'Private room','Sants-Montjuïc',6,3,2,1,78,41,2
'Private room','Sants-Montjuïc',50,4,3,1,64,41,2
'Private room','Eixample',7,5,5,3,72,41,2
'Private room','Sants-Montjuïc',34,5,2,1,63,41,2
'Private room','Ciutat Vella',46,4,4,1,72,41,2
'Private room','Ciutat Vella',21,4,2,1,66,41,2
'Private room','Eixample',19,4,2,1,82,41,2
'Private room','Eixample',66,5,2,1,78,41,2
'Private room','Sants-Montjuïc',6,4,2,1,65,41,2
'Private room','Sants-Montjuïc',57,4,2,1,82,41,2
'Private room','Eixample',20,5,2,1,66,41,2
'Private room','Eixample',21,4,2,1,78,41,2
'Private room','Sants-Montjuïc',4,5,2,1,72,41,2
'Private room','Eixample',76,4,2,1,65,41,2
'Private room','Eixample',4,5,2,1,71,41,2
'Private room','Sants-Montjuïc',24,5,2,1,72,41,2
'Private room','Eixample',93,5,2,1,82,41,2
'Private room','Eixample',22,5,2,1,78,41,2
'Private room','Sants-Montjuïc',8,4,2,1,70,41,2
'Private room','Sants-Montjuïc',31,4,2,1,72,41,2
'Private room','Eixample',9,5,2,1,78,41,2
'Private room','Eixample',139,4,2,1,72,41,2
'Private room','Ciutat Vella',26,5,2,1,78,41,2
'Private room','Eixample',27,5,3,1,72,41,2
'Private room','Sants-Montjuïc',58,4,2,1,66,41,2
'Private room','Sants-Montjuïc',5,5,2,1,72,41,2
'Private room','Eixample',7,5,2,1,78,41,2
'Private room','Sants-Montjuïc',65,4,2,1,78,41,2
'Private room','Ciutat Vella',3,3,2,1,72,41,2
'Private room','Ciutat Vella',12,4,2,1,72,41,2
'Private room','Ciutat Vella',27,4,2,1,82,41,2
'Private room','Eixample',29,5,4,1,63,41,2
'Private room','Eixample',42,5,2,1,66,41,2
'Private room','Eixample',14,4,3,1,78,41,2
'Private room','Eixample',13,4,2,1,69,41,2
'Private room','Eixample',4,3,2,1,78,41,2
'Private room','Eixample',30,4,3,1,71,41,2
'Private room','Eixample',3,4,2,1,72,41,2
'Private room','Eixample',60,4,4,1,70,41,2
'Private room','Eixample',3,3,2,1,72,41,2
'Private room','Eixample',13,4,2,1,66,41,2
'Private room','Eixample',161,4,4,1,77,41,2
'Private room','Eixample',17,5,2,1,72,41,2
'Private room','Eixample',8,4,2,1,78,41,2
'Private room','Ciutat Vella',20,4,2,1,102,41,2
'Private room','Ciutat Vella',87,4,4,2,102,41,2
'Private room','Sant Martí',7,5,2,1,84,41,2
'Private room','Eixample',51,4,2,1,84,41,2
'Private room','Ciutat Vella',6,4,3,2,96,41,2
'Private room','Ciutat Vella',34,4,4,1,90,41,2
'Private room','Ciutat Vella',37,4,4,1,96,41,2
'Private room','Eixample',196,5,2,1,102,41,2
'Private room','Eixample',41,5,2,1,102,41,2
'Private room','Ciutat Vella',12,4,2,1,90,41,2
'Private room','Eixample',10,4,3,1,102,41,2
'Private room','Gràcia',10,5,3,1,102,41,2
'Private room','Eixample',13,4,4,2,84,41,2
'Private room','Eixample',4,4,2,1,95,41,2
'Private room','Ciutat Vella',9,5,2,1,84,41,2
'Private room','Ciutat Vella',37,4,3,1,102,41,2
'Private room','Ciutat Vella',87,5,2,1,99,41,2
'Private room','Sarrià-Sant Gervasi',16,5,2,1,66,41,2
'Private room','Eixample',52,4,3,1,70,41,2
'Private room','Eixample',20,5,3,1,67,41,2
'Private room','Eixample',32,4,2,1,78,41,2
'Private room','Eixample',7,5,2,1,78,41,2
'Private room','Ciutat Vella',6,5,3,1,66,41,2
'Private room','Ciutat Vella',16,5,2,1,66,41,2
'Private room','Eixample',9,4,2,1,66,41,2
'Private room','Eixample',49,4,2,1,72,41,2
'Private room','Eixample',14,4,4,1,66,41,2
'Private room','Ciutat Vella',31,5,2,1,74,41,2
'Private room','Eixample',3,4,1,1,66,41,2
'Private room','Eixample',3,3,2,1,66,41,2
'Private room','Sarrià-Sant Gervasi',10,5,2,1,82,41,2
'Private room','Sarrià-Sant Gervasi',4,5,2,1,71,41,2
'Private room','Eixample',16,4,2,1,72,41,2
'Private room','Eixample',5,5,2,1,74,41,2
'Private room','Sarrià-Sant Gervasi',25,5,2,1,66,41,2
'Private room','Eixample',29,4,2,1,66,41,2
'Private room','Eixample',7,5,2,1,78,41,2
'Private room','Eixample',3,4,2,1,70,41,2
'Private room','Eixample',3,3,2,1,72,41,2
'Private room','Sarrià-Sant Gervasi',9,4,2,1,78,41,2
'Private room','Eixample',24,4,2,1,78,41,2
'Private room','Eixample',8,4,2,1,72,41,2
'Private room','Sarrià-Sant Gervasi',15,4,2,1,72,41,2
'Private room','Eixample',4,4,2,1,65,41,2
'Private room','Eixample',6,5,2,1,70,41,2
'Private room','Eixample',9,5,1,1,78,41,2
'Private room','Eixample',23,5,2,1,70,41,2
'Private room','Ciutat Vella',23,4,3,1,70,41,2
'Private room','Eixample',18,4,6,2,72,41,2
'Private room','Sarrià-Sant Gervasi',16,4,2,1,78,41,2
'Private room','Gràcia',4,4,2,1,66,41,2
'Private room','Gràcia',4,5,3,1,80,41,2
'Private room','Gràcia',8,5,2,1,72,41,2
'Private room','Eixample',34,4,2,1,72,41,2
'Private room','Eixample',13,5,2,1,72,41,2
'Private room','Gràcia',18,5,3,1,67,41,2
'Private room','Eixample',4,5,1,1,78,41,2
'Private room','Eixample',111,4,3,1,72,41,2
'Private room','Eixample',115,5,2,1,78,41,2
'Private room','Sant Martí',26,4,4,2,72,41,2
'Private room','Ciutat Vella',44,5,2,1,78,41,2
'Private room','Sarrià-Sant Gervasi',48,5,2,1,82,41,2
'Private room','Gràcia',3,4,2,1,66,41,2
'Private room','Gràcia',11,5,2,1,66,41,2
'Private room','Gràcia',6,4,2,1,66,41,2
'Private room','Gràcia',17,4,2,1,66,41,2
'Private room','Sarrià-Sant Gervasi',62,4,3,1,79,41,2
'Private room','Sarrià-Sant Gervasi',51,4,2,1,65,41,2
'Private room','Sarrià-Sant Gervasi',22,5,3,1,72,41,2
'Private room','Gràcia',13,4,2,1,66,41,2
'Private room','Gràcia',5,5,2,1,72,41,2
'Private room','Gràcia',12,4,2,1,63,41,2
'Private room','Sarrià-Sant Gervasi',11,5,2,1,65,41,2
'Private room','Gràcia',7,5,2,1,81,41,2
'Private room','Eixample',11,5,2,1,63,41,2
'Private room','Sant Martí',13,4,4,2,71,41,2
'Private room','Gràcia',10,5,1,1,65,41,2
'Private room','Gràcia',9,4,4,1,70,41,2
'Private room','Gràcia',49,5,2,1,68,41,2
'Private room','Gràcia',9,5,1,1,73,41,2
'Private room','Gràcia',10,4,4,1,72,41,2
'Private room','Gràcia',7,5,2,1,81,41,2
'Private room','Gràcia',59,5,2,1,70,41,2
'Private room','Gràcia',10,5,2,1,78,41,2
'Private room','Eixample',4,4,2,1,77,41,2
'Private room','Sarrià-Sant Gervasi',19,5,2,1,66,41,2
'Private room','Gràcia',19,4,2,1,66,41,2
'Private room','Gràcia',43,4,2,1,66,41,2
'Private room','Ciutat Vella',3,5,1,1,72,41,2
'Private room','Sants-Montjuïc',4,5,2,1,66,41,2
'Private room','Sants-Montjuïc',66,5,3,1,66,41,2
'Private room','Ciutat Vella',5,5,1,1,72,41,2
'Private room','Sants-Montjuïc',16,5,2,1,81,41,2
'Private room','Ciutat Vella',5,5,2,1,72,41,2
'Private room','Sants-Montjuïc',10,4,4,2,82,41,2
'Private room','Sants-Montjuïc',13,4,3,2,81,41,2
'Private room','Sants-Montjuïc',4,4,2,1,66,41,2
'Private room','Sants-Montjuïc',3,4,3,1,72,41,2
'Private room','Ciutat Vella',76,4,2,1,66,41,2
'Private room','Sants-Montjuïc',11,4,2,1,66,41,2
'Private room','Eixample',5,5,2,1,78,41,2
'Private room','Ciutat Vella',51,4,2,1,62,41,2
'Private room','Ciutat Vella',7,3,4,1,72,41,2
'Private room','Eixample',29,5,2,1,66,41,2
'Private room','Sants-Montjuïc',70,5,3,1,78,41,2
'Private room','Ciutat Vella',9,4,2,1,72,41,2
'Private room','Sants-Montjuïc',16,5,2,1,72,41,2
'Private room','Sants-Montjuïc',5,5,2,1,72,41,2
'Private room','Sants-Montjuïc',3,2,2,1,72,41,2
'Private room','Sants-Montjuïc',4,5,2,1,64,41,2
'Private room','Ciutat Vella',3,4,2,1,71,41,2
'Private room','Eixample',70,5,2,1,65,41,2
'Private room','Sants-Montjuïc',7,5,2,1,78,41,2
'Private room','Eixample',79,4,2,1,72,41,2
'Private room','Sants-Montjuïc',41,4,2,1,75,41,2
'Private room','Ciutat Vella',57,5,2,1,66,41,2
'Private room','Eixample',24,4,2,1,66,41,2
'Private room','Eixample',11,4,2,1,71,41,2
'Private room','Sants-Montjuïc',54,4,2,1,64,41,2
'Private room','Sants-Montjuïc',48,5,2,1,70,41,2
'Private room','Ciutat Vella',21,3,4,1,72,41,2
'Private room','Sants-Montjuïc',3,5,2,1,66,41,2
'Private room','Ciutat Vella',386,4,2,1,74,41,2
'Private room','Ciutat Vella',13,4,2,1,72,41,2
'Private room','Ciutat Vella',3,5,3,1,81,41,2
'Private room','Ciutat Vella',58,4,2,1,75,41,2
'Private room','Ciutat Vella',3,3,4,1,78,41,2
'Private room','Sants-Montjuïc',5,4,2,1,72,41,2
'Private room','Ciutat Vella',11,5,3,1,78,41,2
'Private room','Eixample',12,4,2,1,78,41,2
'Private room','Eixample',31,5,2,1,63,41,2
'Private room','Ciutat Vella',50,4,3,1,72,41,2
'Private room','Ciutat Vella',33,4,2,3,67,41,2
'Private room','Ciutat Vella',5,4,2,1,72,41,2
'Private room','Eixample',5,4,2,1,78,41,2
'Private room','Eixample',72,4,2,1,78,41,2
'Private room','Eixample',3,4,2,1,72,41,2
'Private room','Ciutat Vella',27,4,3,1,72,41,2
'Private room','Eixample',73,4,2,1,72,41,2
'Private room','Ciutat Vella',12,4,2,1,71,41,2
'Private room','Ciutat Vella',6,4,3,1,78,41,2
'Private room','Ciutat Vella',105,4,2,1,63,41,2
'Private room','Ciutat Vella',51,4,2,1,78,41,2
'Private room','Ciutat Vella',44,4,2,1,79,41,2
'Private room','Ciutat Vella',33,4,2,1,78,41,2
'Private room','Ciutat Vella',71,4,2,1,72,41,2
'Private room','Ciutat Vella',73,4,2,1,66,41,2
'Private room','Ciutat Vella',85,5,2,1,71,41,2
'Private room','Ciutat Vella',6,4,2,1,78,41,2
'Private room','Eixample',56,5,2,1,63,41,2
'Private room','Ciutat Vella',66,4,2,1,72,41,2
'Private room','Ciutat Vella',8,5,2,1,78,41,2
'Private room','Ciutat Vella',207,4,2,1,65,41,2
'Private room','Ciutat Vella',44,4,2,1,66,41,2
'Private room','Ciutat Vella',65,5,2,1,78,41,2
'Private room','Ciutat Vella',66,5,2,1,70,41,2
'Private room','Eixample',21,4,2,1,72,41,2
'Private room','Ciutat Vella',108,4,2,1,65,41,2
'Private room','Ciutat Vella',4,4,2,1,68,41,2
'Private room','Ciutat Vella',67,4,6,2,72,41,2
'Private room','Ciutat Vella',5,4,2,1,72,41,2
'Private room','Ciutat Vella',5,5,2,1,64,41,2
'Private room','Ciutat Vella',17,5,2,1,65,41,2
'Private room','Ciutat Vella',18,5,2,1,66,41,2
'Private room','Ciutat Vella',34,5,2,1,66,41,2
'Private room','Ciutat Vella',3,5,2,1,71,41,2
'Private room','Ciutat Vella',50,5,2,1,71,41,2
'Private room','Sant Martí',18,5,2,1,72,41,2
'Private room','Ciutat Vella',3,4,2,1,64,41,2
'Private room','Ciutat Vella',32,4,3,1,66,41,2
'Private room','Sant Martí',5,5,2,1,72,41,2
'Private room','Ciutat Vella',34,4,2,1,66,41,2
'Private room','Ciutat Vella',117,4,6,1,75,41,2
'Private room','Ciutat Vella',46,4,2,1,65,41,2
'Private room','Ciutat Vella',4,5,2,1,72,41,2
'Private room','Sant Martí',35,4,2,1,72,41,2
'Private room','Ciutat Vella',3,4,2,1,72,41,2
'Private room','Sant Martí',6,4,2,1,78,41,2
'Private room','Sant Martí',71,4,2,1,72,41,2
'Private room','Ciutat Vella',6,4,2,1,72,41,2
'Private room','Ciutat Vella',19,5,2,1,66,41,2
'Private room','Eixample',13,5,3,2,72,41,2
'Private room','Eixample',13,4,2,1,74,41,2
'Private room','Gràcia',25,4,5,2,72,41,2
'Private room','Gràcia',5,4,2,1,66,41,2
'Private room','Eixample',50,5,2,1,82,41,2
'Private room','Gràcia',20,4,3,1,71,41,2
'Private room','Eixample',17,4,2,1,66,41,2
'Private room','Eixample',6,5,2,1,72,41,2
'Private room','Eixample',3,4,2,1,72,41,2
'Private room','Gràcia',3,5,2,1,66,41,2
'Private room','Eixample',10,5,2,1,78,41,2
'Private room','Gràcia',8,5,2,1,66,41,2
'Private room','Gràcia',5,5,4,2,78,41,2
'Private room','Eixample',7,5,2,1,72,41,2
'Private room','Eixample',55,4,2,1,66,41,2
'Private room','Horta-Guinardó',4,5,3,1,66,41,2
'Private room','Gràcia',9,5,2,1,68,41,2
'Private room','Gràcia',13,4,4,2,72,41,2
'Private room','Gràcia',27,5,2,1,65,41,2
'Private room','Sant Martí',7,5,2,1,66,41,2
'Private room','Gràcia',32,4,3,1,72,41,2
'Private room','Sant Martí',4,2,2,1,72,41,2
'Private room','Eixample',4,4,2,1,72,41,2
'Private room','Eixample',23,5,5,1,72,41,2
'Private room','Eixample',8,5,2,1,72,41,2
'Private room','Eixample',93,4,2,1,82,41,2
'Private room','Eixample',9,5,2,2,72,41,2
'Private room','Eixample',45,4,3,1,71,41,2
'Private room','Eixample',13,4,2,1,64,41,2
'Private room','Ciutat Vella',3,4,2,1,79,41,2
'Private room','Ciutat Vella',6,4,2,0,78,41,2
'Private room','Eixample',25,5,2,1,72,41,2
'Private room','Sant Martí',25,5,2,1,78,41,2
'Private room','Sant Martí',21,5,4,1,74,41,2
'Private room','Ciutat Vella',71,4,3,1,78,41,2
'Private room','Ciutat Vella',175,4,2,1,72,41,2
'Private room','Ciutat Vella',55,4,2,1,71,41,2
'Private room','Ciutat Vella',349,4,2,1,72,41,2
'Private room','Ciutat Vella',83,5,5,2,80,41,2
'Private room','Ciutat Vella',161,4,4,1,77,41,2
'Private room','Ciutat Vella',5,5,1,1,65,41,2
'Private room','Ciutat Vella',3,4,2,1,66,41,2
'Private room','Ciutat Vella',38,4,2,1,66,41,2
'Private room','Ciutat Vella',18,5,2,1,65,41,2
'Private room','Ciutat Vella',45,4,2,1,72,41,2
'Private room','Ciutat Vella',12,4,2,1,66,41,2
'Private room','Eixample',155,4,3,1,66,41,2
'Private room','Eixample',25,4,2,1,78,41,2
'Private room','Eixample',31,4,4,1,78,41,2
'Private room','Eixample',17,5,2,1,82,41,2
'Private room','Sarrià-Sant Gervasi',9,4,2,1,78,41,2
'Private room','Eixample',3,4,4,1,72,41,2
'Private room','Eixample',33,5,3,2,78,41,2
'Private room','Eixample',23,4,2,1,72,41,2
'Private room','Eixample',9,4,2,1,72,41,2
'Private room','Eixample',14,4,2,1,75,41,2
'Private room','Eixample',18,4,2,1,70,41,2
'Private room','Ciutat Vella',21,4,2,1,72,41,2
'Private room','Ciutat Vella',6,5,2,1,78,41,2
'Private room','Ciutat Vella',67,5,3,1,63,41,2
'Private room','Sant Martí',24,5,2,1,72,41,2
'Private room','Ciutat Vella',7,4,4,2,72,41,2
'Private room','Ciutat Vella',48,4,2,1,78,41,2
'Private room','Ciutat Vella',41,5,2,1,74,41,2
'Private room','Ciutat Vella',51,4,2,1,75,41,2
'Private room','Ciutat Vella',111,4,2,1,66,41,2
'Private room','Ciutat Vella',60,4,2,1,78,41,2
'Private room','Ciutat Vella',15,5,2,1,78,41,2
'Private room','Ciutat Vella',9,5,2,1,72,41,2
'Private room','Ciutat Vella',100,4,2,1,72,41,2
'Private room','Eixample',3,4,2,1,66,41,2
'Private room','Ciutat Vella',50,4,2,1,72,41,2
'Private room','Ciutat Vella',110,4,2,1,72,41,2
'Private room','Ciutat Vella',32,4,2,1,72,41,2
'Private room','Ciutat Vella',31,4,2,1,78,41,2
'Private room','Ciutat Vella',4,5,2,1,75,41,2
'Private room','Ciutat Vella',23,5,2,1,72,41,2
'Private room','Ciutat Vella',13,5,4,1,72,41,2
'Private room','Ciutat Vella',9,5,2,1,78,41,2
'Private room','Sant Martí',9,4,4,1,74,41,2
'Private room','Ciutat Vella',63,4,2,1,66,41,2
'Private room','Nou Barris',6,4,2,1,66,41,2
'Private room','Sant Martí',4,5,2,1,66,41,2
'Private room','Eixample',5,5,2,1,72,41,2
'Private room','Sant Martí',5,5,2,1,65,41,2
'Private room','Sant Martí',9,5,2,1,66,41,2
'Private room','Sant Martí',8,4,2,1,72,41,2
'Private room','Eixample',34,5,2,1,70,41,2
'Private room','Eixample',10,4,2,1,63,41,2
'Private room','Sant Martí',4,4,2,1,72,41,2
'Private room','Eixample',3,5,2,1,72,41,2
'Private room','Eixample',25,4,2,1,66,41,2
'Private room','Sant Martí',15,5,2,1,66,41,2
'Private room','Eixample',15,4,2,1,72,41,2
'Private room','Sant Martí',42,5,2,1,78,41,2
'Private room','Sant Martí',18,5,2,1,78,41,2
'Private room','Ciutat Vella',10,4,2,1,72,41,2
'Private room','Sant Martí',3,5,2,1,72,41,2
'Private room','Eixample',59,5,2,1,71,41,2
'Private room','Sant Martí',9,4,3,2,71,41,2
'Private room','Ciutat Vella',9,4,2,1,72,41,2
'Private room','Ciutat Vella',11,5,2,1,77,41,2
'Private room','Eixample',3,4,2,1,82,41,2
'Private room','Ciutat Vella',52,4,2,1,78,41,2
'Private room','Ciutat Vella',153,5,2,1,82,41,2
'Private room','Sant Martí',17,4,2,1,78,41,2
'Private room','Ciutat Vella',39,4,2,1,66,41,2
'Private room','Sant Martí',34,5,2,1,72,41,2
'Private room','Sant Martí',67,4,3,1,71,41,2
'Private room','Sant Martí',4,4,2,1,64,41,2
'Private room','Eixample',6,5,2,1,72,41,2
'Private room','Eixample',13,4,2,1,72,41,2
'Private room','Sant Martí',230,5,2,1,66,41,2
'Private room','Ciutat Vella',28,5,2,1,72,41,2
'Private room','Sant Martí',3,5,2,1,66,41,2
'Private room','Ciutat Vella',48,5,2,1,63,41,2
'Private room','Sant Martí',5,4,5,3,70,41,2
'Private room','Ciutat Vella',47,4,2,1,72,41,2
'Private room','Sant Martí',10,4,2,1,79,41,2
'Private room','Sant Martí',6,5,2,1,70,41,2
'Private room','Ciutat Vella',97,5,2,1,82,41,2
'Private room','Ciutat Vella',95,4,2,1,72,41,2
'Private room','Sant Martí',5,5,2,1,72,41,2
'Private room','Sant Martí',3,5,1,1,66,41,2
'Private room','Ciutat Vella',13,5,4,1,72,41,2
'Private room','Ciutat Vella',46,4,2,1,72,41,2
'Private room','Eixample',15,4,2,1,79,41,2
'Private room','Ciutat Vella',26,4,2,1,63,41,2
'Private room','Sant Martí',16,5,2,1,72,41,2
'Private room','Sant Martí',8,5,2,1,71,41,2
'Private room','Nou Barris',8,5,2,1,66,41,2
'Private room','Nou Barris',34,4,2,1,63,41,2
'Private room','Horta-Guinardó',22,4,3,1,78,41,2
'Private room','Sant Andreu',9,4,4,1,79,41,2
'Private room','Sant Andreu',6,5,2,1,68,41,2
'Private room','Ciutat Vella',70,4,2,1,71,41,2
'Private room','Ciutat Vella',81,5,2,1,78,41,2
'Private room','Nou Barris',4,5,2,1,72,41,2
'Private room','Sant Martí',41,5,2,1,66,41,2
'Private room','Eixample',11,4,2,1,72,41,2
'Private room','Eixample',27,4,2,1,71,41,2
'Private room','Sant Martí',5,5,2,1,72,41,2
'Private room','Ciutat Vella',7,4,2,1,71,41,2
'Private room','Eixample',7,4,2,1,72,41,2
'Private room','Ciutat Vella',85,5,2,1,74,41,2
'Private room','Sant Martí',8,4,1,1,64,41,2
'Private room','Sant Martí',41,5,2,1,65,41,2
'Private room','Eixample',89,4,2,1,72,41,2
'Private room','Eixample',76,4,2,1,72,41,2
'Private room','Eixample',30,4,2,1,66,41,2
'Private room','Eixample',94,4,2,1,66,41,2
'Private room','Ciutat Vella',138,5,2,1,72,41,2
'Private room','Horta-Guinardó',32,5,3,1,74,41,2
'Private room','Sant Martí',19,5,2,1,79,41,2
'Private room','Gràcia',3,5,1,1,71,41,2
'Private room','Horta-Guinardó',71,4,2,1,66,41,2
'Private room','Sant Martí',14,5,2,1,66,41,2
'Private room','Ciutat Vella',101,4,2,1,75,41,2
'Private room','Gràcia',7,4,2,1,78,41,2
'Private room','Eixample',4,4,2,1,64,41,2
'Private room','Sarrià-Sant Gervasi',67,5,2,1,71,41,2
'Private room','Ciutat Vella',7,5,2,1,81,41,2
'Private room','Ciutat Vella',36,4,2,1,66,41,2
'Private room','Ciutat Vella',58,5,2,1,72,41,2
'Private room','Ciutat Vella',6,4,2,1,82,41,2
'Private room','Ciutat Vella',14,5,1,1,71,41,2
'Private room','Sants-Montjuïc',25,5,2,1,72,41,2
'Private room','Sants-Montjuïc',24,5,2,1,82,41,2
'Private room','Sants-Montjuïc',3,5,2,1,72,41,2
'Private room','Ciutat Vella',6,5,2,1,66,41,2
'Private room','Ciutat Vella',150,4,2,1,66,41,2
'Private room','Ciutat Vella',44,4,5,1,78,41,2
'Private room','Ciutat Vella',12,4,2,1,82,41,2
'Private room','Sants-Montjuïc',6,4,2,1,68,41,2
'Private room','Ciutat Vella',19,5,2,1,68,41,2
'Private room','Ciutat Vella',35,4,2,1,71,41,2
'Private room','Sants-Montjuïc',78,4,2,1,66,41,2
'Private room','Ciutat Vella',43,4,2,1,64,41,2
'Private room','Ciutat Vella',7,4,2,1,66,41,2
'Private room','Ciutat Vella',38,4,2,1,71,41,2
'Private room','Eixample',13,4,2,1,66,41,2
'Private room','Eixample',3,4,2,1,78,41,2
'Private room','Eixample',8,5,2,1,72,41,2
'Private room','Ciutat Vella',116,4,2,1,66,41,2
'Private room','Ciutat Vella',3,5,2,1,71,41,2
'Private room','Ciutat Vella',21,4,2,1,72,41,2
'Private room','Ciutat Vella',84,5,2,1,72,41,2
'Private room','Eixample',35,5,4,1,72,41,2
'Private room','Ciutat Vella',89,4,2,1,68,41,2
'Private room','Ciutat Vella',3,5,2,1,66,41,2
'Private room','Ciutat Vella',69,4,2,1,66,41,2
'Private room','Ciutat Vella',54,5,2,1,70,41,2
'Private room','Eixample',7,4,2,1,64,41,2
'Private room','Ciutat Vella',37,4,2,1,74,41,2
'Private room','Ciutat Vella',9,5,2,1,66,41,2
'Private room','Eixample',111,5,2,1,72,41,2
'Private room','Eixample',24,5,2,1,71,41,2
'Private room','Eixample',14,4,2,1,78,41,2
'Private room','Eixample',54,4,2,1,65,41,2
'Private room','Ciutat Vella',66,5,2,1,66,41,2
'Private room','Eixample',8,4,2,1,72,41,2
'Private room','Ciutat Vella',67,4,3,1,66,41,2
'Private room','Eixample',4,5,2,1,67,41,2
'Private room','Eixample',11,5,2,1,78,41,2
'Private room','Ciutat Vella',4,5,2,1,66,41,2
'Private room','Eixample',9,5,2,1,70,41,2
'Private room','Eixample',94,5,2,1,71,41,2
'Private room','Ciutat Vella',11,4,2,1,70,41,2
'Private room','Ciutat Vella',21,4,2,1,66,41,2
'Private room','Ciutat Vella',32,4,2,1,78,41,2
'Private room','Ciutat Vella',21,4,2,2,70,41,2
'Private room','Eixample',7,5,2,1,71,41,2
'Private room','Ciutat Vella',9,5,3,1,66,41,2
'Private room','Ciutat Vella',184,5,2,1,71,41,2
'Private room','Eixample',19,4,2,1,72,41,2
'Private room','Ciutat Vella',76,5,2,1,72,41,2
